Season,Week,Match Date,Home Team,Away Team,Home Goals,Away Goals,Home Performance,Away Performance,Home Formation,Away Formation,Home Players,Away Players
19/20,Round 2,26/08/19,Gaziantep,Gençlerbirliğix2,4,1,6.96,6.16,4-1-4-1,4-2-3-1,(c) G. Güvenç; O. Ceylan; J. A. Kana-Biyik; A. Toșca; J. Morais; P. Djilobodji; G. Vural; A. A. Tetteh; S. Diarra; P. Twumasi; O. Kayode,A. Diallo; A. Oğuz; A. Kızıldağ; Z. Touré; P. Polomat; B. A. Özdemir; F. Baiano; D. Candeias; (c) S. Sessègnon; N. Çiftçi; G. Sio
19/20,Round 1,16/08/19,Denizlispor,Galatasaray,2,0,7.25,6.27,4-2-3-1,4-2-3-1,A. Stachowiak; T. Lopes; O. Yılmaz; (c) C. Săpunaru; Z. Bergdich; Z. Yavru; R. Murawski; I. Aissati; R. Niyaz; M. Barrow; H. Rodallega,F. Muslera; Mariano; C. Luyindama; Marcão; Y. Nagatomo; J. M. Seri; (c) S. İnan; R. Babel; Y. Belhanda; J. Durmaz; M. Diagne
19/20,Round 1,17/08/19,Gençlerbirliği,Rizespor,0,1,6.57,7.01,4-2-3-1,4-4-2,A. Diallo; A. Oğuz; F. Ramos; Z. Touré; P. Polomat; B. A. Özdemir; Y. Pehlivan; D. Candeias; (c) S. Sessègnon; M. Seuntjens; G. Sio,(c) G. Akkan; M. Morozyuk; D. Chatziisaias; M. Abarhoun; D. Melnjak; F. Boldrin; I. Diomandé; A. Vetrih; N. D. Pauw; M. E. Kabir; B. Samudio
19/20,Round 1,17/08/19,Kayserispor,Alanyaspor,0,1,6.72,7.18,3-5-1-1,4-2-3-1,İ. Çipe; B. Poulain; A. Çelebi; A. Abdennour; M. Lopes; B. Rienstra; B. D. Djédjé; P. Henrique; A. Turan; B. Mensah; (c) U. Bulut,Marafona; Juanfran; Welinton; (c) S. Caulker; F. N'Sakala; M. Siopis; C. Gülselam; E. Karaca; A. Bakasetas; J. Fernandes; P. D. Cissé
19/20,Round 1,17/08/19,Sivasspor,Beşiktaş,3,0,7.13,6.59,4-2-3-1,4-1-4-1,M. Samassa; M. Goiano; A. Appindangoyé; C. Osmanpaşa; (c) Z. Erdal; H. Arslan; I. Cofie; E. Yeşilyurt; M. H. Yandaş; E. Kılınç; M. Yatabaré,U. Yuvakuran; (c) G. Gönül; D. Vida; V. Ruiz; C. Erkin; G. Medel; T. Boyd; D. Toköz; A. Ljajić; R. Quaresma; G. Yalçın
19/20,Round 1,18/08/19,Konyaspor,Ankaragücü,0,0,7.12,6.9,4-2-3-1,4-2-3-1,S. Kırıntılı; N. Skubic; (c) A. Turan; M. Aničić; F. Öztorun; J. Jønsson; M. Jevtović; Ö. A. Şahiner; D. Milošević; E. Daci; R. Bajić,K. Çelikay; S. Kitsiou; A. Kulušić; M. Pazdan; M. Sak; W. Moke; (c) S. Ağçay; A. Karabulut; H. Canteros; İ. Parlak; D. Orgill
19/20,Round 1,18/08/19,Göztepe,Antalyaspor,0,1,6.68,6.98,4-2-3-1,4-1-4-1,(c) Beto; L. Gassama; B. Sanneh; Titi; L. Schwechlen; A. B. Poko; A. Castro; H. Akbunar; D. Kadah; S. Gürler; E. Derdiyok,R. Boffin; N. Sangaré; B. Öztürk; (c) D. Angelo; O. Čelůstka; Charles; D. Sinik; H. Özmert; U. Akyol; S. Özkan; P. Mukairu
19/20,Round 1,18/08/19,Kasımpaşa,Trabzonspor,1,1,6.79,6.94,4-2-3-1,4-2-3-1,F. Öztürk; S. Popov; J. Fernandes; (c) S. B. Youssef; K. Hafez; A. Khalili; A. Kara; B. Koita; H. Hajradinović; Y. Erdoğan; M. Thiam,U. Çakır; J. Pereira; I. Fernandes; G. Campi; F. Novák; (c) J. Sosa; J. O. Mikel; Y. Sarı; A. Ömür; A. N. Nwakaeme; A. Sørloth
19/20,Round 1,18/08/19,Yeni Malatyaspor,Başakşehir,3,0,7.1,,4-2-3-1,4-2-3-1,F. Farnolle; Ö. Özdemir; R. Yalçın; T. L. Hadebe; E. Kaş; (c) M. Yildirim; M. Donald; T. Bifouma; G. Chaaleli; M. Fofana; A. Jahović,M. Günok; J. Caiçara; C. Ponck; A. Chedjou; A. Behich; O. Azubuike; S. Aydoğdu; (c) E. Višća; İ. C. Kahveci; E. Elia; D. Ba
19/20,Round 1,19/08/19,Fenerbahçe,Gaziantep,5,0,7.38,6.09,4-2-3-1,3-5-2,A. Bayındır; Mauricio Isla; Zanka; Jailson; N. Dirar; O. Tufan; (c) E. Belözoğlu; V. Moses; M. Kruse; G. Rodrigues; V. Muriqi,(c) G. Güvenç; P. Djilobodji; J. A. Kana-Biyik; A. Toșca; P. Olkowski; R. Chibsah; A. A. Tetteh; J. Junior; J. Morais; B. Pawłowski; O. Kayode
