Season,Week,Match Date,Home Team,Away Team,Home Goals,Away Goals,Home Performance,Away Performance,Home Formation,Away Formation,Home Player 1,Home Player 2,Home Player 3,Home Player 4,Home Player 5,Home Player 6,Home Player 7,Home Player 8,Home Player 9,Home Player 10,Home Player 11,Away Player 1,Away Player 2,Away Player 3,Away Player 4,Away Player 5,Away Player 6,Away Player 7,Away Player 8,Away Player 9,Away Player 10,Away Player 11,Home Player 1 Rating,Home Player 2 Rating,Home Player 3 Rating,Home Player 4 Rating,Home Player 5 Rating,Home Player 6 Rating,Home Player 7 Rating,Home Player 8 Rating,Home Player 9 Rating,Home Player 10 Rating,Home Player 11 Rating,Away Player 1 Rating,Away Player 2 Rating,Away Player 3 Rating,Away Player 4 Rating,Away Player 5 Rating,Away Player 6 Rating,Away Player 7 Rating,Away Player 8 Rating,Away Player 9 Rating,Away Player 10 Rating,Away Player 11 Rating,Home Player 1 Age,Home Player 1 Market Value (M€),Home Player 2 Age,Home Player 2 Market Value (M€),Home Player 3 Age,Home Player 3 Market Value (M€),Home Player 4 Age,Home Player 4 Market Value (M€),Home Player 5 Age,Home Player 5 Market Value (M€),Home Player 6 Age,Home Player 6 Market Value (M€),Home Player 7 Age,Home Player 7 Market Value (M€),Home Player 8 Age,Home Player 8 Market Value (M€),Home Player 9 Age,Home Player 9 Market Value (M€),Home Player 10 Age,Home Player 10 Market Value (M€),Home Player 11 Age,Home Player 11 Market Value (M€),Away Player 1 Age,Away Player 1 Market Value (M€),Away Player 2 Age,Away Player 2 Market Value (M€),Away Player 3 Age,Away Player 3 Market Value (M€),Away Player 4 Age,Away Player 4 Market Value (M€),Away Player 5 Age,Away Player 5 Market Value (M€),Away Player 6 Age,Away Player 6 Market Value (M€),Away Player 7 Age,Away Player 7 Market Value (M€),Away Player 8 Age,Away Player 8 Market Value (M€),Away Player 9 Age,Away Player 9 Market Value (M€),Away Player 10 Age,Away Player 10 Market Value (M€),Away Player 11 Age,Away Player 11 Market Value (M€)
23/24,Round 11,2023-11-04,sams,hata,2,1,7.03,6.78,4-2-3-1,4-2-3-1,Kocuk,Tirpan,Šatka,Drongelen,Gönül,Bennasser,Tait,Gümüşkaya,Holse,Kılınç,Mouandilmadji,Bekaj,Alıcı,Kilama,Demir,Ghoulam,Massanga,Aabid,Rivas,Sağlam,Zé,Dadaşov,6.8,6.96,6.79,6.89,6.77,6.8,6.86,6.91,6.9,7.12,6.88,6.73,6.59,6.9,6.6,6.95,6.92,6.65,6.92,6.9,7.05,6.79,29.0,150.0,26.428571428571427,205.42671232876714,26.428571428571427,205.42671232876714,25.0,170.0,27.0,0.5,28.0,0.7,31.0,100.0,26.428571428571427,205.42671232876714,25.0,320.0,30.0,170.0,26.0,200.0,27.0,0.35,27.0,0.2,25.0,150.0,22.0,125.15,26.428571428571427,205.42671232876714,25.0,140.0,26.428571428571427,205.42671232876714,26.0,170.0,26.0,0.95,26.428571428571427,205.42671232876714,26.428571428571427,205.42671232876714
23/24,Round 11,2023-11-04,i̇st,pend,2,4,6.69,7.28,4-2-3-1,4-2-3-1,Jensen,Duhaney,Erdoğan,Yeşil,Yaşar,Sarıkaya,Loshaj,Ndao,Rroca,Jackson,Traore,Canpolat,Özgenç,Sülüngöz,Welinton,Sequeira,Lusamba,Akdağ,Diaby,Çekiçi,Akbunar,Yardımcı,6.91,6.54,6.63,6.8,6.68,6.81,6.98,6.88,6.8,6.77,6.56,6.95,6.9,6.67,6.88,6.89,6.93,6.69,6.63,6.82,6.98,6.7,26.428571428571427,205.42671232876714,26.428571428571427,205.42671232876714,27.666666666666668,0.35000000000000003,26.428571428571427,205.42671232876714,20.666666666666668,0.27499999999999997,26.428571428571427,205.42671232876714,26.428571428571427,205.42671232876714,27.0,130.0,26.428571428571427,205.42671232876714,26.428571428571427,205.42671232876714,26.428571428571427,205.42671232876714,26.428571428571427,205.42671232876714,26.428571428571427,205.42671232876714,26.428571428571427,205.42671232876714,26.428571428571427,205.42671232876714,26.428571428571427,205.42671232876714,26.428571428571427,205.42671232876714,26.428571428571427,205.42671232876714,26.428571428571427,205.42671232876714,26.428571428571427,205.42671232876714,31.0,120.0,26.428571428571427,205.42671232876714
23/24,Round 11,2023-11-05,anta,beşi,3,2,6.79,6.75,4-2-3-1,4-2-3-1,Leite,Balcı,Sarı,Toprak,Yeşilyurt,Rakip,Šarić,Jehezkel,Safuri,Bytyqi,Buksa,Destanoğlu,Bulut,Bailly,Uysal,Zaynutdinov,Bingöl,Uçan,Rashica,Fernandes,Oxlade-Chamberlain,Tosun,7.2,7.0,6.93,6.92,6.89,6.78,6.85,7.09,7.04,6.82,7.19,7.0,6.76,6.78,6.96,6.82,6.61,7.11,7.03,6.75,6.97,6.86,26.428571428571427,205.42671232876714,24.0,250.0,31.0,225.0875,19.0,0.05,27.0,80.02499999999999,28.0,0.85,26.428571428571427,205.42671232876714,26.428571428571427,205.42671232876714,29.0,150.0,26.428571428571427,205.42671232876714,26.428571428571427,205.42671232876714,23.0,200.0,26.0,85.025,26.428571428571427,205.42671232876714,33.0,0.65,26.0,400.0,31.0,0.6,30.0,360.0,28.0,800.0,23.0,940.0,31.0,300.0,33.0,170.0
23/24,Round 11,2023-11-05,kony,fati,1,1,6.87,6.76,4-2-3-1,4-1-4-1,Bernardoni,Oğuz,Demirbağ,Calvo,Sityá,Dikmen,N'Zonzi,Prip,Cicâldău,Moreno,Cikalleshi,Bilgin,Biraschi,Drešević,Ceccherini,Mercan,Feghouli,Sangaré,Rohdén,Eysseric,Keleş,Yalçın,6.78,6.96,6.5,6.99,7.35,6.76,7.03,6.73,6.88,6.84,6.94,6.97,6.8,6.99,6.68,6.9,6.82,6.83,6.91,7.46,6.82,6.91,26.428571428571427,205.42671232876714,26.428571428571427,205.42671232876714,21.5,90.05,32.0,150.0,26.428571428571427,205.42671232876714,31.0,150.0,26.428571428571427,205.42671232876714,27.0,130.0,26.428571428571427,205.42671232876714,26.428571428571427,205.42671232876714,26.428571428571427,205.42671232876714,26.428571428571427,205.42671232876714,26.428571428571427,205.42671232876714,26.428571428571427,205.42671232876714,26.428571428571427,205.42671232876714,24.0,260.0,26.428571428571427,205.42671232876714,30.0,0.45,26.428571428571427,205.42671232876714,26.428571428571427,205.42671232876714,23.0,220.0,30.0,0.5
23/24,Round 11,2023-11-05,başa,anka,3,3,6.78,6.76,4-2-3-1,4-2-3-1,Babacan,Dubois,Duarte,Opoku,Lima,Özcan,Tekdemir,Türüç,Aleksić,Gürler,Piątek,Güngördü,Bilazer,Radaković,Mujakić,Hanousek,Ciğerci,Bekiroğlu,Rodrigues,Pedrinho,Chatzigiovanis,Sowe,6.98,6.9,7.12,7.06,6.79,6.78,6.51,7.15,6.78,6.75,7.2,7.04,6.89,6.89,6.77,6.74,7.15,7.04,6.76,7.01,6.87,6.84,36.0,0.075,30.0,300.0,28.0,330.0,26.0,260.0,28.0,50.45,22.0,425.0,26.428571428571427,205.42671232876714,31.0,170.0,26.428571428571427,205.42671232876714,33.0,0.6,26.428571428571427,205.42671232876714,26.428571428571427,205.42671232876714,26.428571428571427,205.42671232876714,26.428571428571427,205.42671232876714,26.428571428571427,205.42671232876714,26.428571428571427,205.42671232876714,26.428571428571427,205.42671232876714,26.428571428571427,205.42671232876714,32.0,80.45,27.0,120.0,27.0,180.0,30.0,170.0
23/24,Round 11,2023-11-05,siva,adan,1,1,7.12,6.99,4-1-4-1,4-2-3-1,Vural,Kapacak,Appindangoyé,Osmanpaşa,Çiftçi,Konak,Başsan,Charisis,Sáiz,Barrow,Koita,Özbir,Çokçalış,Güler,Burak,Rodrigues,Stambouli,Ndiaye,Erdoğan,Belhanda,Zeneli,Niang,6.9,6.68,6.87,6.98,6.8,6.83,6.9,6.91,7.25,6.99,6.96,7.19,6.65,7.09,6.59,6.76,6.81,7.05,6.63,7.03,6.65,7.08,36.0,0.15,26.428571428571427,205.42671232876714,26.428571428571427,205.42671232876714,26.428571428571427,205.42671232876714,32.0,120.0,26.428571428571427,205.42671232876714,32.0,0.6,29.0,100.0,26.428571428571427,205.42671232876714,26.428571428571427,205.42671232876714,34.0,0.1,26.428571428571427,205.42671232876714,26.428571428571427,205.42671232876714,30.0,0.95,28.0,0.1,32.0,80.45,26.428571428571427,205.42671232876714,34.0,0.5,27.666666666666668,0.35000000000000003,26.428571428571427,205.42671232876714,26.428571428571427,205.42671232876714,26.428571428571427,205.42671232876714
23/24,Round 11,2023-11-06,kays,alan,1,0,7.13,6.8,4-2-3-1,5-4-1,Bayazit,Sazdağı,Hosseini,Attamah,Carole,Yılmaz,Karimi,Morte,Cardoso,Mané,Thiam,Taşkıran,Hadergjonaj,Aksoy,Bayır,Aliti,Özdemir,Karaca,Novais,Janvier,Aydın,Eduardo,7.22,6.79,7.12,6.75,6.78,6.85,6.98,6.8,7.08,6.8,7.26,7.01,6.93,6.77,6.79,6.87,6.78,7.02,6.9,7.04,6.56,6.8,26.428571428571427,205.42671232876714,30.0,0.9,28.0,160.0,30.0,0.5,33.0,0.55,23.0,470.06499999999994,30.0,0.6,31.0,160.0,30.0,210.0,30.0,100.0,32.0,270.0,35.0,0.075,30.0,170.0,27.0,180.0,24.0,210.0,31.0,100.0,24.5,405.0,35.0,0.35,26.428571428571427,205.42671232876714,26.0,0.55,22.0,330.0,26.428571428571427,205.42671232876714
23/24,Round 11,2023-11-06,gazi,rize,2,0,7.13,6.79,5-3-2,4-2-3-1,Niță,M'Bakata,Kızıldağ,N'Koulou,Djilobodji,Morais,Eskihellaç,Özçiçek,Maxim,Gradel,Drăguş,Akkan,Korkmaz,Mocsi,Topçu,Pehlivan,Pala,Shelvey,Sauer,Olawoyin,Zeqiri,Minchev,7.07,6.71,6.9,6.82,6.94,6.93,6.93,6.88,7.16,6.73,7.22,7.17,6.79,6.88,7.26,6.65,6.62,7.15,6.89,7.12,6.88,6.72,26.428571428571427,205.42671232876714,26.0,0.55,26.0,0.75,26.428571428571427,205.42671232876714,26.428571428571427,205.42671232876714,26.428571428571427,205.42671232876714,27.0,140.0,25.0,0.5,34.0,0.75,26.428571428571427,205.42671232876714,26.428571428571427,205.42671232876714,29.0,120.0,21.5,0.175,24.0,180.0,24.0,500.0,26.428571428571427,205.42671232876714,24.0,0.9,32.0,200.0,26.428571428571427,205.42671232876714,27.0,170.0,24.0,160.0,23.0,180.0
23/24,Round 4,2023-11-08,sams,i̇st,2,1,6.98,6.68,4-3-3,4-4-2,Kocuk,Schindler,Çift,Šatka,Drongelen,Aydoğdu,Bennasser,Özbaskıcı,Kılınç,Laura,Fofana,Jensen,Duhaney,Erdoğan,Yeşil,Temel,Ndao,Rroca,Loshaj,Gültekin,Yilmaz,Jackson,6.8,6.74,6.47,6.79,6.89,6.84,6.8,6.33,7.12,6.56,6.82,6.91,6.54,6.63,6.8,6.63,6.88,6.8,6.98,6.73,6.74,6.77,29.0,150.0,31.0,0.75,21.0,0.4,26.428571428571427,205.42671232876714,25.0,170.0,33.0,0.1,28.0,0.7,19.0,0.3,30.0,170.0,26.428571428571427,205.42671232876714,21.0,1000.0,26.428571428571427,205.42671232876714,26.428571428571427,205.42671232876714,27.666666666666668,0.35000000000000003,26.428571428571427,205.42671232876714,24.0,0.05,27.0,130.0,26.428571428571427,205.42671232876714,26.428571428571427,205.42671232876714,26.428571428571427,205.42671232876714,26.428571428571427,205.42671232876714,26.428571428571427,205.42671232876714
23/24,Round 12,2023-11-10,anka,anta,0,4,6.62,7.42,4-2-3-1,4-2-3-1,Gikiewicz,Bilazer,Radaković,Mujakić,Hanousek,Ciğerci,Bekiroğlu,Rodrigues,Pedrinho,Chatzigiovanis,Sowe,Leite,Balcı,Sarı,Toprak,Yeşilyurt,Rakip,Šarić,Jehezkel,Safuri,Larsson,Buksa,6.9,6.89,6.89,6.77,6.74,7.15,7.04,6.76,7.01,6.87,6.84,7.2,7.0,6.93,6.92,6.89,6.78,6.85,7.09,7.04,6.97,7.19,26.428571428571427,205.42671232876714,26.428571428571427,205.42671232876714,26.428571428571427,205.42671232876714,26.428571428571427,205.42671232876714,26.428571428571427,205.42671232876714,26.428571428571427,205.42671232876714,26.428571428571427,205.42671232876714,32.0,80.45,27.0,120.0,27.0,180.0,30.0,170.0,26.428571428571427,205.42671232876714,24.0,250.0,31.0,225.0875,19.0,0.05,27.0,80.02499999999999,28.0,0.85,26.428571428571427,205.42671232876714,26.428571428571427,205.42671232876714,29.0,150.0,31.0,150.0,26.428571428571427,205.42671232876714
23/24,Round 12,2023-11-10,trab,kony,2,1,7.02,6.84,4-2-3-1,4-2-3-1,Çakır,Aydın,Baniya,Denswil,Larsen,Mendy,Özdemir,Pépé,Ömür,Višća,Onuachu,Bernardoni,Oğuz,Demirbağ,Calvo,Subaşı,Yazğılı,Dikmen,Murić,Cicâldău,Moreno,Cikalleshi,7.04,6.56,6.73,7.02,6.74,6.85,6.78,6.99,6.97,7.28,7.52,6.78,6.96,6.5,6.99,6.6,6.95,6.76,6.78,6.88,6.84,6.94,28.0,850.0,22.0,330.0,26.428571428571427,205.42671232876714,31.0,260.0,26.428571428571427,205.42671232876714,26.428571428571427,205.42671232876714,24.5,405.0,26.428571428571427,205.42671232876714,26.428571428571427,205.42671232876714,26.428571428571427,205.42671232876714,26.428571428571427,205.42671232876714,26.428571428571427,205.42671232876714,26.428571428571427,205.42671232876714,21.5,90.05,32.0,150.0,28.0,0.075,26.428571428571427,205.42671232876714,31.0,150.0,26.428571428571427,205.42671232876714,26.428571428571427,205.42671232876714,26.428571428571427,205.42671232876714,26.428571428571427,205.42671232876714
23/24,Round 12,2023-11-11,hata,gala,2,1,6.89,6.88,4-1-4-1,4-2-3-1,Kardeşler,Alıcı,Kilama,Demir,Ghoulam,Massanga,Rivas,Dele-Bashiru,Beyaz,Zé,Dadaşov,Muslera,Boey,Sánchez,Bardakcı,Karataş,Oliveira,Torreira,Ziyech,Aktürkoğlu,Zaha,Icardi,6.98,6.59,6.9,6.6,6.95,6.92,6.92,7.01,6.74,7.05,6.79,7.2,7.11,7.05,7.23,6.68,6.54,7.2,7.26,7.33,7.18,7.51,30.0,0.4,27.0,0.2,25.0,150.0,22.0,125.15,26.428571428571427,205.42671232876714,25.0,140.0,26.0,170.0,26.428571428571427,205.42671232876714,21.0,0.5,26.428571428571427,205.42671232876714,26.428571428571427,205.42671232876714,38.0,110.0,26.428571428571427,205.42671232876714,28.0,1800.0,30.0,750.0,26.428571428571427,205.42671232876714,26.428571428571427,205.42671232876714,28.0,1500.0,31.0,700.0,26.428571428571427,205.42671232876714,26.428571428571427,205.42671232876714,31.0,1500.0
23/24,Round 12,2023-11-11,fati,siva,3,0,6.96,6.64,4-2-2-2,4-1-4-1,Bilgin,Biraschi,Drešević,Ceccherini,Mercan,Feghouli,Rohdén,Sangaré,Keleş,Eysseric,Yalçın,Vural,Okumuş,Appindangoyé,Osmanpaşa,Çiftçi,Konak,Başsan,Charisis,Sáiz,Rodrigues,Koita,6.97,6.8,6.99,6.68,6.9,6.82,6.91,6.83,6.82,7.46,6.91,6.9,6.79,6.87,6.98,6.8,6.83,6.9,6.91,7.25,6.76,6.96,26.428571428571427,205.42671232876714,26.428571428571427,205.42671232876714,26.428571428571427,205.42671232876714,26.428571428571427,205.42671232876714,24.0,260.0,26.428571428571427,205.42671232876714,26.428571428571427,205.42671232876714,30.0,0.45,23.0,220.0,26.428571428571427,205.42671232876714,30.0,0.5,36.0,0.15,26.428571428571427,205.42671232876714,26.428571428571427,205.42671232876714,26.428571428571427,205.42671232876714,32.0,120.0,26.428571428571427,205.42671232876714,32.0,0.6,29.0,100.0,26.428571428571427,205.42671232876714,32.0,80.45,34.0,0.1
23/24,Round 12,2023-11-11,alan,gazi,0,3,6.74,7.15,4-2-3-1,5-3-2,Taşkıran,Augusto,Bayır,Aksoy,Özdemir,Janvier,Cândido,Karaca,Novais,Eduardo,Córdova,Niță,Eskihellaç,Kızıldağ,N'Koulou,Djilobodji,Morais,Soyalp,Özçiçek,Maxim,Drăguş,Gradel,7.01,6.92,6.79,6.77,6.78,7.04,7.16,7.02,6.9,6.8,6.79,7.07,6.93,6.9,6.82,6.94,6.93,6.77,6.88,7.16,7.22,6.73,35.0,0.075,24.0,140.0,24.0,210.0,27.0,180.0,24.5,405.0,26.0,0.55,26.428571428571427,205.42671232876714,35.0,0.35,26.428571428571427,205.42671232876714,26.428571428571427,205.42671232876714,27.0,150.0,26.428571428571427,205.42671232876714,27.0,140.0,26.0,0.75,26.428571428571427,205.42671232876714,26.428571428571427,205.42671232876714,26.428571428571427,205.42671232876714,29.0,0.7,25.0,0.5,34.0,0.75,26.428571428571427,205.42671232876714,26.428571428571427,205.42671232876714
23/24,Round 12,2023-11-11,kası,kays,3,4,6.91,6.74,4-1-4-1,4-2-3-1,Gianniotis,Winck,Omeruo,Çiftpınar,Özcan,Gül,Ouanes,Hajradinović,Kara,Fall,Ngoy,Bayazit,Sazdağı,Hosseini,Attamah,Carole,Yılmaz,Karimi,Morte,Kemen,Cardoso,Thiam,6.95,6.82,6.93,6.75,6.78,6.97,7.01,7.39,6.75,6.94,6.66,7.22,6.79,7.12,6.75,6.78,6.85,6.98,6.8,6.94,7.08,7.26,31.0,0.5,30.0,0.7,31.0,160.0,31.0,0.2,22.0,425.0,26.0,200.0,30.0,160.0,26.428571428571427,205.42671232876714,28.0,150.0,32.0,100.0,26.428571428571427,205.42671232876714,26.428571428571427,205.42671232876714,30.0,0.9,28.0,160.0,30.0,0.5,33.0,0.55,23.0,470.06499999999994,30.0,0.6,31.0,160.0,28.0,250.0,30.0,210.0,32.0,270.0
23/24,Round 12,2023-11-12,pend,sams,1,0,7.06,6.71,4-2-3-1,4-2-3-1,Canpolat,Özgenç,Welinton,Rassoul,Sequeira,Lusamba,Akdağ,Diaby,Çekiçi,Akbunar,Yardımcı,Kocuk,Tirpan,Šatka,Drongelen,Gönül,Bennasser,Tait,Gümüşkaya,Holse,Kılınç,Kara,6.95,6.9,6.88,6.63,6.89,6.93,6.69,6.63,6.82,6.98,6.7,6.8,6.96,6.79,6.89,6.77,6.8,6.86,6.91,6.9,7.12,6.75,26.428571428571427,205.42671232876714,26.428571428571427,205.42671232876714,26.428571428571427,205.42671232876714,26.428571428571427,205.42671232876714,26.428571428571427,205.42671232876714,26.428571428571427,205.42671232876714,26.428571428571427,205.42671232876714,26.428571428571427,205.42671232876714,26.428571428571427,205.42671232876714,31.0,120.0,26.428571428571427,205.42671232876714,29.0,150.0,26.428571428571427,205.42671232876714,26.428571428571427,205.42671232876714,25.0,170.0,27.0,0.5,28.0,0.7,31.0,100.0,26.428571428571427,205.42671232876714,25.0,320.0,30.0,170.0,28.0,150.0
23/24,Round 12,2023-11-12,rize,i̇st,1,0,6.91,6.82,4-2-3-1,3-4-2-1,Akkan,Şahin,Mocsi,Topçu,Pehlivan,Shelvey,Pala,Sauer,Varešanović,Olawoyin,Minchev,Jensen,Erdoğan,Yeşil,Deli,Duhaney,Vorobjovas,Sarıkaya,Yaşar,Ndao,Mamadou,Gültekin,7.17,6.87,6.88,7.26,6.65,7.15,6.62,6.89,6.76,7.12,6.72,6.91,6.63,6.8,6.87,6.54,6.68,6.81,6.68,6.88,6.69,6.73,29.0,120.0,24.0,120.0,24.0,180.0,24.0,500.0,26.428571428571427,205.42671232876714,32.0,200.0,24.0,0.9,26.428571428571427,205.42671232876714,26.428571428571427,205.42671232876714,27.0,170.0,23.0,180.0,26.428571428571427,205.42671232876714,27.666666666666668,0.35000000000000003,26.428571428571427,205.42671232876714,26.428571428571427,205.42671232876714,26.428571428571427,205.42671232876714,26.428571428571427,205.42671232876714,26.428571428571427,205.42671232876714,20.666666666666668,0.27499999999999997,27.0,130.0,26.428571428571427,205.42671232876714,26.428571428571427,205.42671232876714
23/24,Round 12,2023-11-12,adan,fene,0,0,7.03,6.95,4-2-3-1,4-2-3-1,Özbir,Svensson,Güler,Gravillon,Rodrigues,Akbaba,Ndiaye,Sarı,Belhanda,Erdoğan,Niang,Livaković,Osayi-Samuel,Akaydın,Oosterwolde,Kadıoğlu,Crespo,Zajc,Kahveci,Szymański,Tadić,Džeko,7.19,7.1,7.09,6.85,6.76,7.19,7.05,6.93,7.03,6.63,7.08,6.89,7.0,6.78,6.85,7.44,6.99,6.75,7.39,7.55,7.42,7.39,26.428571428571427,205.42671232876714,31.0,180.0,30.0,0.95,26.0,350.0,32.0,80.45,32.0,120.0,34.0,0.5,31.0,225.0875,26.428571428571427,205.42671232876714,27.666666666666668,0.35000000000000003,26.428571428571427,205.42671232876714,26.428571428571427,205.42671232876714,26.0,800.0,26.428571428571427,205.42671232876714,23.0,1500.0,26.428571428571427,205.42671232876714,28.0,350.0,26.428571428571427,205.42671232876714,29.0,1000.0,25.0,1900.0,26.428571428571427,205.42671232876714,26.428571428571427,205.42671232876714
23/24,Round 12,2023-11-12,beşi,başa,1,0,7.06,6.74,4-3-3,4-2-3-1,Günok,Rosier,Uysal,Amartey,Bingöl,Uçan,Hadžiahmetović,Fernandes,Zaynutdinov,Muleka,Rebić,Babacan,Dubois,Ba,Duarte,Opoku,İlkhan,Tekdemir,Dennis,Özcan,Gürler,Piątek,6.89,7.15,6.96,6.79,6.61,7.11,7.06,6.75,6.82,6.9,6.77,6.98,6.9,7.16,7.12,7.06,6.7,6.51,6.63,6.78,6.75,7.2,26.428571428571427,205.42671232876714,26.428571428571427,205.42671232876714,33.0,0.65,26.428571428571427,205.42671232876714,31.0,0.6,30.0,360.0,26.428571428571427,205.42671232876714,23.0,940.0,26.0,400.0,26.428571428571427,205.42671232876714,26.428571428571427,205.42671232876714,36.0,0.075,30.0,300.0,29.0,260.0,28.0,330.0,26.0,260.0,26.428571428571427,205.42671232876714,26.428571428571427,205.42671232876714,26.428571428571427,205.42671232876714,22.0,425.0,33.0,0.6,26.428571428571427,205.42671232876714
23/24,Round 13,2023-11-25,i̇st,hata,2,1,6.81,6.87,4-2-3-1,4-1-4-1,Jensen,Duhaney,Yeşil,Deli,Yaşar,Vorobjovas,Sarıkaya,Ndao,Loshaj,Jackson,Gültekin,Kardeşler,Alıcı,Kilama,Demir,Ghoulam,Massanga,Strandberg,Dele-Bashiru,Beyaz,Zé,Dadaşov,6.91,6.54,6.8,6.87,6.68,6.68,6.81,6.88,6.98,6.77,6.73,6.98,6.59,6.9,6.6,6.95,6.92,6.79,7.01,6.74,7.05,6.79,26.428571428571427,205.42671232876714,26.428571428571427,205.42671232876714,26.428571428571427,205.42671232876714,26.428571428571427,205.42671232876714,20.666666666666668,0.27499999999999997,26.428571428571427,205.42671232876714,26.428571428571427,205.42671232876714,27.0,130.0,26.428571428571427,205.42671232876714,26.428571428571427,205.42671232876714,26.428571428571427,205.42671232876714,30.0,0.4,27.0,0.2,25.0,150.0,22.0,125.15,26.428571428571427,205.42671232876714,25.0,140.0,28.0,200.0,26.428571428571427,205.42671232876714,21.0,0.5,26.428571428571427,205.42671232876714,26.428571428571427,205.42671232876714
23/24,Round 13,2023-11-25,kony,kası,2,0,7.09,6.61,4-2-3-1,4-2-3-1,Bernardoni,Oğuz,Demirbağ,Yazğılı,Sityá,Dikmen,Ülgün,Murić,Cicâldău,Moreno,Oliveira,Gianniotis,Winck,Omeruo,Çiftpınar,Aksu,Gül,Kara,Fall,Hajradinović,Ngoy,Costa,6.78,6.96,6.5,6.95,7.35,6.76,6.75,6.78,6.88,6.84,6.54,6.95,6.82,6.93,6.75,6.53,6.97,6.75,6.94,7.39,6.66,7.28,26.428571428571427,205.42671232876714,26.428571428571427,205.42671232876714,21.5,90.05,26.428571428571427,205.42671232876714,26.428571428571427,205.42671232876714,31.0,150.0,26.0,0.9,26.428571428571427,205.42671232876714,26.428571428571427,205.42671232876714,26.428571428571427,205.42671232876714,26.428571428571427,205.42671232876714,31.0,0.5,30.0,0.7,31.0,160.0,31.0,0.2,26.428571428571427,205.42671232876714,26.0,200.0,28.0,150.0,32.0,100.0,26.428571428571427,205.42671232876714,26.428571428571427,205.42671232876714,33.0,0.75
23/24,Round 13,2023-11-25,gala,alan,4,0,7.45,6.54,4-2-3-1,4-2-3-1,Muslera,Boey,Sánchez,Ayhan,Karataş,Ndombélé,Torreira,Yılmaz,Mertens,Zaha,Icardi,Taşkıran,Lima,Aksoy,Bayır,Balkovec,Fer,Janvier,Aydın,Karaca,Sisto,Eduardo,7.2,7.11,7.05,7.07,6.68,6.71,7.2,6.85,7.61,7.18,7.51,7.01,6.79,6.77,6.79,6.94,6.77,7.04,6.56,7.02,6.76,6.8,38.0,110.0,26.428571428571427,205.42671232876714,28.0,1800.0,30.0,480.0,26.428571428571427,205.42671232876714,26.428571428571427,205.42671232876714,28.0,1500.0,23.0,470.06499999999994,37.0,180.0,26.428571428571427,205.42671232876714,31.0,1500.0,35.0,0.075,28.0,50.45,27.0,180.0,24.0,210.0,26.428571428571427,205.42671232876714,26.428571428571427,205.42671232876714,26.0,0.55,22.0,330.0,35.0,0.35,26.428571428571427,205.42671232876714,26.428571428571427,205.42671232876714
23/24,Round 13,2023-11-25,gazi,anka,0,1,6.87,6.95,5-3-2,4-2-3-1,Niță,Eskihellaç,Kızıldağ,N'Koulou,Djilobodji,Morais,Soyalp,Özçiçek,Maxim,Gradel,Drăguş,Güngördü,Çankaya,Radaković,Mujakić,Uludağ,Güneren,Pedrinho,Moruțan,Bekiroğlu,Cephas,Sowe,7.07,6.93,6.9,6.82,6.94,6.93,6.77,6.88,7.16,6.73,7.22,7.04,6.72,6.89,6.77,6.8,6.8,7.01,6.9,7.04,6.83,6.84,26.428571428571427,205.42671232876714,27.0,140.0,26.0,0.75,26.428571428571427,205.42671232876714,26.428571428571427,205.42671232876714,26.428571428571427,205.42671232876714,29.0,0.7,25.0,0.5,34.0,0.75,26.428571428571427,205.42671232876714,26.428571428571427,205.42671232876714,26.428571428571427,205.42671232876714,26.428571428571427,205.42671232876714,26.428571428571427,205.42671232876714,26.428571428571427,205.42671232876714,26.428571428571427,205.42671232876714,26.428571428571427,205.42671232876714,27.0,120.0,26.428571428571427,205.42671232876714,26.428571428571427,205.42671232876714,26.428571428571427,205.42671232876714,30.0,170.0
23/24,Round 13,2023-11-26,kays,adan,1,1,6.94,6.94,4-2-3-1,4-1-4-1,Bayazit,Sazdağı,Hosseini,Attamah,Carole,Yılmaz,Karimi,Morte,Kemen,Cardoso,Thiam,Özbir,Toköz,Güler,Gravillon,Rodrigues,Ndiaye,Sarı,Aydoğan,Michut,Erdoğan,Niang,7.22,6.79,7.12,6.75,6.78,6.85,6.98,6.8,6.94,7.08,7.26,7.19,6.63,7.09,6.85,6.76,7.05,6.93,6.74,6.9,6.63,7.08,26.428571428571427,205.42671232876714,30.0,0.9,28.0,160.0,30.0,0.5,33.0,0.55,23.0,470.06499999999994,30.0,0.6,31.0,160.0,28.0,250.0,30.0,210.0,32.0,270.0,26.428571428571427,205.42671232876714,28.0,150.0,30.0,0.95,26.0,350.0,32.0,80.45,34.0,0.5,31.0,225.0875,26.428571428571427,205.42671232876714,26.428571428571427,205.42671232876714,27.666666666666668,0.35000000000000003,26.428571428571427,205.42671232876714
